"U_ID","Transcription","Repair","Pair","Interlocutor","Task"
"31_Task","Så øh helt derude i kanten?",0,"31","31_B","Task"
"31_Task","Ja lige præcis sådan helt ude og røre kanten, og så skal du hele vejen ned omkring parked van",0,"31","31_A","Task"
"31_Task","Helt ud og røre kanten?",1,"31","31_B","Task"
"31_Task","MAn skal faktisk ud og røre kanten ja",0,"31","31_A","Task"
"31_Task","Og så skal du ned helt ned til den der parked van",0,"31","31_A","Task"
"31_Task","Øh altså ned til altså øh",0,"31","31_B","Task"
"31_Task","Rundt under den",0,"31","31_A","Task"
"31_Task","Rundt under den",0,"31","31_B","Task"
"31_Task","Når du så er nede forbi den, du siger bare til, når du er det.",0,"31","31_A","Task"
"31_Task","Hvor langt øh ud fra bilen skal jeg?",0,"31","31_B","Task"
"31_Task","Bare lige ud over den, altså sådan den skal ikke mere til højre",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Så skal du bare opad, hen over det der, hvad står der aloyments eller sådan noget",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Bare hen over?",1,"31","31_B","Task"
"31_Task","Der skal du altså op forbi venstre om",0,"31","31_A","Task"
"31_Task","Venstre om okay",0,"31","31_B","Task"
"31_Task","Mm",0,"31","31_A","Task"
"31_Task","Og lige når du runder den, så tager du en meget ikke helt spids højre om sådan ti grader opad mod højre",0,"31","31_A","Task"
"31_Task","Ti grader",0,"31","31_B","Task"
"31_Task","Hvis det giver mening?",0,"31","31_A","Task"
"31_Task","Øh hvad skal jeg sigte efter deroppe?",0,"31","31_B","Task"
"31_Task","Ikke rigtig noget, den skal meget til højre og der er ikke rigtig jeg synes ikke rigtig, der er noget over til højre",0,"31","31_A","Task"
"31_Task","Okay nå",0,"31","31_B","Task"
"31_Task","Vi har det samme kort, har vi ikke?",0,"31","31_A","Task"
"31_Task","Jo jo øh nå øh eller nej øh altså til højre øh",0,"31","31_B","Task"
"31_Task","Lige når du runder det der alertments på venstre side ikke også?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Så drejer den til højre",0,"31","31_A","Task"
"31_Task","Okay hvad hvis vi nu tager klokken hvad altså",0,"31","31_B","Task"
"31_Task","Klokken?",1,"31","31_A","Task"
"31_Task","Ja, hvis du har et ur",0,"31","31_B","Task"
"31_Task","Og",0,"31","31_B","Task"
"31_Task","Nå",0,"31","31_A","Task"
"31_Task","Og tager",0,"31","31_B","Task"
"31_Task","Og hvad så?",0,"31","31_A","Task"
"31_Task","Øh hvilket klokkeslæt skal jeg så øh køre efter?",0,"31","31_B","Task"
"31_Task","Tolv er opad, det er vi enige om?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Du næsten nede at ramme treeren",0,"31","31_A","Task"
"31_Task","Næsten nede okay så",0,"31","31_B","Task"
"31_Task","Og det meget tæt på vandret",0,"31","31_A","Task"
"31_Task","Ja okay",0,"31","31_B","Task"
"31_Task","Lidt over det",0,"31","31_A","Task"
"31_Task","Og så når du er",0,"31","31_A","Task"
"31_Task","Okay, hvor langt hen skal jeg?",0,"31","31_B","Task"
"31_Task","Kan du se det der disused monestry?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det skal du være cirka lige under",0,"31","31_A","Task"
"31_Task","For når du er lige under det, så kan du bare, altså undskyld på højre hånd",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Den højre side af det der monestry, det skal du være lige under",0,"31","31_A","Task"
"31_Task","Nå øh, så kom jeg lidt for langt",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Men når du er det, så skal du bare direkte opad og hen over det der monestry fra højre side af",0,"31","31_A","Task"
"31_Task","Okay øh",0,"31","31_B","Task"
"31_Task","Hen over?",1,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Den starter fra højre, hen over laver sådan en bue over det",0,"31","31_A","Task"
"31_Task","Nå så okay ja",0,"31","31_B","Task"
"31_Task","Øh uden om, så man man kan man kan ikke køre igennem nogen af tingene?",0,"31","31_B","Task"
"31_Task","Nej",0,"31","31_A","Task"
"31_Task","Okay det øh ja",0,"31","31_B","Task"
"31_Task","Nej man skal uden om alle tingene",0,"31","31_A","Task"
"31_Task","Ja okay",0,"31","31_B","Task"
"31_Task","Øh",0,"31","31_B","Task"
"31_Task","Så du laver såden en bakke hen over det der monestry",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Hvad så?",0,"31","31_B","Task"
"31_Task","Øh så kører du",0,"31","31_A","Task"
"31_Task","Så falder den lidt til venstre. Den laver sådan et sving",0,"31","31_A","Task"
"31_Task","Den laver sådan en bue, okay kan du se det der kan du se det der Alpine Garden?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Du skal lave sådan en flot bue hen til det",0,"31","31_A","Task"
"31_Task","Så du rammer venstre side af det",0,"31","31_A","Task"
"31_Task","Så jeg rammer venstre side af det",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Under?",1,"31","31_B","Task"
"31_Task","Ikke også?",0,"31","31_B","Task"
"31_Task","Øh altså den skal bare den skal venstre om Alpine Garden",0,"31","31_A","Task"
"31_Task","Ja ja jamen så så bare komme nedne under ikke også ja",0,"31","31_B","Task"
"31_Task","Så så kører jeg op over eller hvad?",0,"31","31_B","Task"
"31_Task","Ja så kører du lige op til venstre og så lige, når du er over Alpine Garden",0,"31","31_A","Task"
"31_Task","Så kører den",0,"31","31_A","Task"
"31_Task","Øh",0,"31","31_A","Task"
"31_Task","Lige til højre",0,"31","31_A","Task"
"31_Task","Men ikke forbi Youth Hostel, den skal nemlig over Youth Hostel",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Og så op over, hvordan er det nu, jeg kommer over Youth Hostel",0,"31","31_B","Task"
"31_Task","Så kører du lige hen langs taget af Youth Hostel",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så kører du bare skråt ned til højre. Hele vejen ned under Telephone Box",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Så kører du rundt om Teleph- Telephone Box",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og hvad står der, du skal venstre om det der Fatsch Mud Hut",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så skal den lige op og snitte den der East Lake",0,"31","31_A","Task"
"31_Task","Øh op og snitte under eller hvad?",1,"31","31_B","Task"
"31_Task","Ja op og snitte under ja",0,"31","31_A","Task"
"31_Task","Og når du er lige under East Lake, så kører du bare en lige streg hen i Finish",0,"31","31_A","Task"
"31_Task","Hvorhenne er Finish?",0,"31","31_B","Task"
"31_Task","Nå det det kan du ikke se okay, okay når du er lige under East Lake",0,"31","31_A","Task"
"31_Task","Nej haha",0,"31","31_B","Task"
"31_Task","Så følger du bunden af East Lake",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så skal den cirka, hvis du bare fortsætter i en lige linje under East Lake, sådan cirka en centimeter videre hen",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Sådan der",0,"31","31_B","Task"
"31_Task","Og så har du Finish",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Skal vi trykke noget, når vi er færdige eller sådan noget?",0,"31","31_A","Task"
"31_Task","Øh jeg tror, det var enter",0,"31","31_B","Task"
"31_Task","Ja good job",0,"31","31_B","Task"
"31_Task","Time xxx ej jeg vil gerne se kortene bagefter",0,"31","31_A","Task"
"31_Task","Haha",0,"31","31_A","Task"
"31_Task","Jamen det øh haha",0,"31","31_B","Task"
"31_Task","Man tager mange ting for givet, når man fortæller sådan en historie",0,"31","31_A","Task"
"31_Task","Haha",0,"31","31_A","Task"
"31_Task","Ja det det rigtigt",0,"31","31_B","Task"
"31_Task","Hov stod der, at hun vil komme ind igen, elelr skal vi bare køre videre selv?",0,"31","31_A","Task"
"31_Task","Jeg tror bare vi skal køre videre",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Jeg ved ikke, om det er ja",0,"31","31_B","Task"
"31_Task","Jamen jeg har er inde på den nu",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Øh og har du start?",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Øh okay øh vi kører ned rundt øh ned under Diamond Mine og så til højre",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så kører den hen øh forbi øh Spring Box, så den kører højre øh øh op øh i højre side af Spring Box",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så kører den rundt om øh Highest Viewpoint",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Så kører den øh ned, så den er midt over det der Safari Truck",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så kører den i sådan en øh venstre, øh så du ender nede i højre hjørne af Field Station",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så kører den lige hen over øh Banana Tree",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så kører den ned, så den er i venstre hjørne af Gold Mine",0,"31","31_B","Task"
"31_Task","Venstre øverste hjørne?",1,"31","31_A","Task"
"31_Task","Øh venstre nederste hjørne, og den den har sådan lidt en bue på, men ikke øh meget",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så kører den lige hen til højre nederste hjørne af øh Gold Mine",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Så kører du øh",0,"31","31_B","Task"
"31_Task","Øh skråt til højre op til Road Bridge, så du er l, altså sådan så så du forestiller dig, at du skal til at gå over broen faktisk",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så kører du faktisk igennem broen",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så øh svinger du sådan ned til højre, øh n- så du kommer ned til rundt om giraffen",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Øh",0,"31","31_B","Task"
"31_Task","Så kører øh så øh når du er kommer hen til giraffen så eller er nede ved giraffen og har svinget højre om, så går du øh",0,"31","31_B","Task"
"31_Task","Øh tre centimeter hen til venstre",0,"31","31_B","Task"
"31_Task","Sådan lige lige hen",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så øh går du øh halvanden centimeter ned med sådan en bue",0,"31","31_B","Task"
"31_Task","En bue hvordan",1,"31","31_A","Task"
"31_Task","Øh sådan sådan så den øh",0,"31","31_B","Task"
"31_Task","Jamen du skal have en lille hældning på som sådan en bakke",0,"31","31_B","Task"
"31_Task","En bakke altså opad?",1,"31","31_A","Task"
"31_Task","Nej nedad",1,"31","31_B","Task"
"31_Task","Xxx",0,"31","31_A","Task"
"31_Task","Øh så så du kommer ned til Grea- Grea- ned under Great Lake",0,"31","31_B","Task"
"31_Task","Skal jeg under Great Lake",0,"31","31_A","Task"
"31_Task","Ja ja så kører du under Great Lake bagefter",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og så øh",0,"31","31_B","Task"
"31_Task","Hvis så øh nu nu øh er det Finish lige om lidt øh",0,"31","31_B","Task"
"31_Task","Og den er",0,"31","31_B","Task"
"31_Task","En centimeter til venstre for øh Great Lake, men to centimeter ov- over ah halvanden centimeter over",0,"31","31_B","Task"
"31_Task","Over hvor jeg er eller over Great Lake?",1,"31","31_A","Task"
"31_Task","Over Great Lake",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Så øh gav det mening?",0,"31","31_B","Task"
"31_Task","Ja jeg er et sted nu i hvert fald",0,"31","31_A","Task"
"31_Task","Sådan altså jeg er cirka lidt til venstre for Great Lake lidt mere over",0,"31","31_A","Task"
"31_Task","Ja ja det lyder rigtig nok",0,"31","31_B","Task"
"31_Task","Altså det er sådan imellem Rock Fall og Great Lake men øh lidt ude i venstre side",0,"31","31_B","Task"
"31_Task","Ude til venstre okay det er cirka der, jeg er nu",0,"31","31_A","Task"
"31_Task","Ja godt så så er det det",0,"31","31_B","Task"
"31_Task","Skulle man egentlig igennem den der Road Bridge? Altså sådan, amn skulle vel ikke, må man godt trække stregen igennem det?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Nå okay, det var ikke det, jeg har gjort haha",0,"31","31_A","Task"
"31_Task","Nå okay",0,"31","31_B","Task"
"31_Task","It's time to switch seats, nå skal vi gøre det igen?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Nå okay",0,"31","31_A","Task"
"31_Task","Øh jeg tror bare, man kører så mange gange, som man kan på de der ti minutter",0,"31","31_B","Task"
"31_Task","Ah xxx ja ja",0,"31","31_A","Task"
"31_Task","Hvad trykkede du for at komme videre egentlig?",0,"31","31_B","Task"
"31_Task","Enter",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Du starter der ved xxx",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og skal du lige ind og snitte Hay Stack",0,"31","31_A","Task"
"31_Task","Der hvor der er, altså sådan H'et i Hay Stack",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og når du har været det, så buer du ud ad igen mod til venstre",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og når du er lige ud for Carpenter på venstre side",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Så skal du bare hen til carpenter",0,"31","31_A","Task"
"31_Task","Og så tager du en skr- en en perfekt 45 graders vinkel skråt op til højre op mon Green Bay",0,"31","31_A","Task"
"31_Task","Over Carpenter huset",0,"31","31_A","Task"
"31_Task","Altså øh før øh lige før?",0,"31","31_B","Task"
"31_Task","Ja lige du skal ikke du skal ja når du er lige før Carpenter huset, så skal du bare skråt op til højre",0,"31","31_A","Task"
"31_Task","Helt op og snitte det der Green Bay",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så følger du bare Green Bay hen til det det der højre lille bule",0,"31","31_A","Task"
"31_Task","Højre lige øh",1,"31","31_B","Task"
"31_Task","Altså inden den begynder at gå op af igen",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så kører du ned venstre om Seven Beaches",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så skal du bare virkerlig følge dem der, så skal du lige rundt om om xxx kapellet",0,"31","31_A","Task"
"31_Task","Højre rundt om det",0,"31","31_A","Task"
"31_Task","Højre rundt om kapellet?",1,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så skal du trække den, den den kører i sådan en flot bue, så den skal være lige over Reclaimed Fields, men så faktisk rundt om Reclaimed Fields, højre rundt om",0,"31","31_A","Task"
"31_Task","Okay så ned lige over Reclaimed Fields, men så højre rundt om",1,"31","31_B","Task"
"31_Task","Ja så laver den sådan et ret skarpt sving til højre rundt om Reclaimed Fields",0,"31","31_A","Task"
"31_Task","Og den følger du bare hele vejen rundt",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og så når du er, ja i nederste venstre hjørne af Reclaimed Fields",0,"31","31_A","Task"
"31_Task","Nederste vens, nå ja, jeg skal hen hen til okay",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Så kører du direkte ned mod Crain Bay bare en lige linje nedad",0,"31","31_A","Task"
"31_Task","Lige en lige linje nedad",0,"31","31_B","Task"
"31_Task","Ja så burde du ramme den der sløjpe, der næsten er, løjpe, der næsten er",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og den følger du",0,"31","31_A","Task"
"31_Task","Altså øh sådan at jeg går på den nærmest, eller hvad?",0,"31","31_B","Task"
"31_Task","Hen hen xxx",0,"31","31_A","Task"
"31_Task","Eller øh?",0,"31","31_B","Task"
"31_Task","Ja du skal bare altså lige du skal være lige uden for",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Øh",0,"31","31_A","Task"
"31_Task","Og så går den ned under der hvor der hvor der står Varsed Meddow",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Den skrift skal du lige under",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og når du når v'et, så så dækker den 45 grader til venstre, og det gør den indtil der, indtil den er ud for teksten, hvor der står Attractive Cliffs",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og når du er der, så laver du en perfekt halvcirkel mod venstre, som går lige ud over kortet",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Og ned ned forbi ned til Chestnut lige over der, hvor der står lige over c'et ved Chestnut",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Så når du er lige over c'et",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Så du færdig",0,"31","31_A","Task"
"31_Task","Okay ved c'et xxx",0,"31","31_B","Task"
"31_Task","Nice",0,"31","31_A","Task"
"31_Task","Den skulle uden for kortet, den der",0,"31","31_A","Task"
"34_Task","Okay",0,"34","34_A","Task"
"34_Task","Okay skal vi lige gennemgå dem der er her?",0,"34","34_B","Task"
"34_Task","Eller sådan",0,"34","34_B","Task"
"34_Task","Dem med store arme de ser farlige ud",0,"34","34_A","Task"
"34_Task","Ja jeg synes også dem med små øjne ser farlige ud og dem med store øjne ser mindre farlige ud",0,"34","34_B","Task"
"34_Task","Øjnene",0,"34","34_A","Task"
"34_Task","Ja",0,"34","34_A","Task"
"34_Task","Ja",0,"34","34_A","Task"
"34_Task","Altså den der ser måske Altså den der ser jo farligere ud end den der ikke?",0,"34","34_B","Task"
"34_Task","Den der den ser mindst farlig ud af alle sammen",0,"34","34_A","Task"
"34_Task","Ja det synes jeg også",0,"34","34_B","Task"
"34_Task","De prikker der de virker også lidt sådan shady men ikke helt så",0,"34","34_A","Task"
"34_Task","Men der ikke nogen af dem der har nogen værdier af dem her af de her tre er der det?",0,"34","34_B","Task"
"34_Task","Jeg ved ikke hvad Det kan være dem med prikker de har værdi De har jelly eller sådan noget",0,"34","34_A","Task"
"34_Task","Jeg vil sige",0,"34","34_B","Task"
"34_Task","Ufarlig medium farlig og megert farlig Xxx",0,"34","34_B","Task"
"34_Task","Ja",0,"34","34_A","Task"
"34_Task","Okay",0,"34","34_B","Task"
"34_Task","Skal vi bare gå i gang?",0,"34","34_B","Task"
"34_Task","Ja jeg ved det",0,"34","34_A","Task"
"34_Task","Ved ikke om man går i gang af sig selv eller om man skal trykke",0,"34","34_A","Task"
"34_Task","Mm",0,"34","34_B","Task"
"34_Task","Åh",0,"34","34_B","Task"
"34_Task","Mm",0,"34","34_A","Task"
"34_Task","Okay kill kill tap tap og ignore",0,"34","34_B","Task"
"34_Task","Okay",0,"34","34_A","Task"
"34_Task","Det er til at finde ud af",0,"34","34_A","Task"
"34_Task","Vil du have musen? Er der tid på egentlig nu?",0,"34","34_B","Task"
